id,status,age,activities num,language num,scholarship,secondary_education num,tertiary_education num,honour,major_of_tertiary_education,qualification_of_tertiary_education,study_mode_of_tertiary_education,university_of_tertiary_education,study time,working_exp num,working_exp total duration_months,
18114,invited,23,2,2,2,1,1,Second Upper,Economics,Bachelor,Full Time,The University of Hong Kong,47,2,6,
18116,invited,23,0,3,4,1,1,Second Upper,Economics,Bachelor,Full Time,The University of Hong Kong,55,4,14,
18118,rejected,25,1,3,0,0,2,Second Lower,Marketing,Bachelor,Full Time,Others,45,1,3,
18124,rejected,28,0,2,0,0,3,First,Human Resources Management,Master,Part Time,Others,51,0,0,
18125,rejected,26,0,3,0,0,2,Pass,Mechanical Engineering,Master,Full Time,The University of Melbourne,22,7,58,
18126,invited,22,4,3,1,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,44,3,12,
18132,rejected,22,1,3,0,1,1,Second Lower,Others,Bachelor,Full Time,Others,65,2,36,
18136,invited,22,2,3,0,1,1,Second Upper,Sociology,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,5,29,
18141,invited,22,0,2,1,1,1,Second Lower,Computer Science,Bachelor,Full Time,Singapore Management University,45,3,9,
18144,invited,22,1,2,0,0,1,Second Upper,Business Information Systems,Bachelor,Full Time,Singapore Management University,45,2,10,
18156,invited,25,2,2,1,1,1,First,Business Administration,Bachelor,Full Time,Singapore Management University,45,5,54,
18163,invited,23,3,2,1,1,1,Second Upper,Marketing,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,2,6,
18164,rejected,22,3,3,1,2,1,First,International Business,Bachelor,Full Time,The Chinese University of Hong Kong,34,3,6,
18167,rejected,21,5,3,5,1,1,First,International Business,Bachelor,Full Time,The Chinese University of Hong Kong,46,4,11,
18168,invited,22,1,2,0,1,3,Second Upper,Statistics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,3,12,
18172,invited,22,2,2,0,1,2,Second Upper,Economics,Master,Full Time,The Hong Kong University of Science and Technology,11,1,1,
18180,invited,24,1,3,0,1,1,Second Upper,Laws,Bachelor,Full Time,Singapore Management University,45,3,4,
18183,invited,21,3,3,2,1,1,Second Upper,Economics,Bachelor,Full Time,The University of Hong Kong,45,5,13,
18184,invited,23,1,2,0,0,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),47,2,8,
18188,rejected,24,1,3,0,3,1,Second Lower,Others,Bachelor,Full Time,City University of Hong Kong,51,1,1,
18189,invited,24,0,3,0,1,1,Second Upper,Mechanical Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,1,5,
18190,rejected,36,0,2,2,1,2,Pass,Business Administration,Master,Part Time,Nanyang Technological University  Singapore (NTU),24,4,120,
18191,invited,25,1,4,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,33,3,12,
18192,invited,23,2,2,2,1,3,Pass,Laws,Bachelor,Full Time,Others,45,2,6,
18196,invited,23,1,3,2,1,1,First,Business Operations Management,Bachelor,Full Time,City University of Hong Kong,37,4,12,
18199,rejected,26,0,3,0,1,1,Third,Statistics,Bachelor,Full Time,Others,33,0,0,
18200,invited,22,0,3,0,1,2,Second Lower,Others,Bachelor,Full Time,The Hong Kong Polytechnic University,23,3,12,
18202,rejected,26,5,3,0,2,1,Second Upper,Business Administration,Bachelor,Full Time,Others,44,2,8,
18209,invited,24,0,3,0,0,2,Second Upper,Business Administration,Bachelor,Full Time,The University of Hong Kong,47,4,10,
18210,invited,22,1,2,0,1,2,Second Upper,Marketing,Bachelor,Full Time,University of Southampton,25,5,16,
18216,invited,26,1,3,0,1,1,First,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,3,76,
18224,invited,22,1,4,0,1,1,Second Upper,Electrical Engineering,Master,Full Time,Imperial College London,56,3,58,
18225,rejected,26,3,3,2,1,1,Second Lower,Industrial Engineering,Bachelor,Full Time,National University of Singapore (NUS),47,3,23,
18233,invited,24,2,3,0,0,2,Second Upper,Laws,Bachelor,Full Time,University of Liverpool,34,2,14,
18236,rejected,21,1,3,1,1,2,Second Upper,Others,Bachelor,Full Time,The Chinese University of Hong Kong,45,2,10,
18238,rejected,28,2,2,0,1,2,Pass,Civil Engineering,Master,Full Time,Others,110,1,8,
18243,invited,24,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,45,1,5,
18244,invited,25,0,2,0,1,1,Second Upper,Management,Bachelor,Full Time,The University of Manchester,34,3,32,
18246,rejected,27,1,2,0,0,1,Second Upper,International Business,Master,Full Time,National Taiwan University (NTU),6,1,13,
18249,invited,24,3,4,1,1,1,Second Upper,Economics,Bachelor,Full Time,National University of Singapore (NUS),53,3,13,
18250,invited,23,0,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,New York University (NYU),44,3,9,
18254,Withdrawn,22,3,2,2,1,1,First,Business Administration,Bachelor,Full Time,Singapore Management University,45,3,15,
18256,invited,21,3,3,0,1,1,Second Upper,Business Information Systems,Bachelor,Full Time,The University of Hong Kong,46,3,14,
18258,rejected,27,0,3,0,2,1,Second Upper,Biology,Bachelor,Full Time,UCL (University College London),33,0,0,
18261,rejected,26,2,3,0,1,2,Second Lower,Accounting,Bachelor,Full Time,Others,17,2,35,
18262,invited,23,1,2,1,1,2,Second Lower,Sociology,Bachelor,Full Time,Singapore Management University,47,3,13,
18263,rejected,22,2,2,0,1,1,Second Lower,Management,Bachelor,Full Time,Others,48,2,22,
18266,rejected,25,3,2,2,1,2,First,Others,Bachelor,Full Time,National University of Singapore (NUS),41,4,34,
18269,invited,22,1,2,1,1,1,First,Mechanical Engineering,Master,Full Time,Nanyang Technological University  Singapore (NTU),8,1,14,
18270,invited,24,0,3,1,1,2,First,Accounting,Master,Full Time,The Hong Kong Polytechnic University,12,1,3,
18271,pending,24,2,2,0,1,1,Second Lower,Business Operations Management,Bachelor,Full Time,Singapore Management University,47,3,17,
18277,rejected,24,1,3,0,0,1,Second Upper,Economics,Bachelor,Full Time,The Chinese University of Hong Kong,45,4,12,
18278,rejected,22,2,3,2,1,1,Second Upper,Finance,Bachelor,Full Time,The Chinese University of Hong Kong,51,4,15,
18282,rejected,24,1,2,1,1,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),33,2,8,
18285,invited,24,2,3,2,1,2,Second Upper,Others,Bachelor,Full Time,Others,46,0,0,
18286,rejected,26,0,3,0,1,1,Second Upper,Business Information Systems,Bachelor,Full Time,Others,54,0,0,
18293,rejected,26,2,4,1,1,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),42,2,31,
18295,invited,24,3,2,0,1,2,Second Upper,Others,Master,Full Time,Others,34,6,10,
18297,rejected,27,1,2,0,1,2,First,Management,Master,Full Time,Others,17,1,0,
18298,invited,23,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,53,2,10,
18302,rejected,28,1,2,0,0,2,Second Upper,Statistics,Master,Full Time,National University of Singapore (NUS),16,4,66,
18305,invited,21,3,3,0,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong Polytechnic University,45,3,12,
18316,rejected,23,4,3,0,3,1,Second Upper,Marketing,Bachelor,Full Time,Others,33,4,68,
18321,invited,21,6,2,0,1,1,Second Upper,English,Bachelor,Full Time,University of Oxford,33,3,0,
18323,rejected,26,1,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),53,3,57,
18324,invited,22,0,3,0,0,1,First,Others,Bachelor,Full Time,Others,45,0,0,
18328,invited,21,2,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,City University of Hong Kong,46,2,11,
18332,invited,21,1,3,0,0,1,Second Upper,Economics,Bachelor,Full Time,The University of Hong Kong,44,3,9,
18339,invited,25,3,3,2,2,2,Second Upper,Laws,Master,Full Time,City University of Hong Kong,33,2,10,
18344,rejected,26,2,3,2,1,2,Second Upper,Others,Diploma,Full Time,Others,23,2,28,
18349,invited,21,5,3,2,2,1,Second Upper,Laws,Bachelor,Full Time,London School of Economics and Political Science (LSE),34,5,36,
18352,rejected,22,2,2,0,1,1,Second Lower,Political Science,Bachelor,Full Time,The Chinese University of Hong Kong,46,2,6,
18354,invited,23,1,3,1,1,2,Second Upper,Economics,Master,Full Time,National University of Singapore (NUS),18,4,17,
18357,invited,21,2,3,1,1,1,Second Upper,Finance,Bachelor,Full Time,The University of Hong Kong,45,2,7,
18358,invited,25,0,2,0,1,1,Second Upper,Computer Science,Master,Full Time,Others,13,0,0,
18359,rejected,33,0,2,1,0,2,Second Upper,Sociology,Master,Full Time,Swansea University,12,0,0,
18372,invited,21,8,2,0,1,1,First,English,Bachelor,Full Time,Durham University,33,10,22,
18373,rejected,23,1,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Loughborough University,45,2,17,
18374,rejected,23,2,2,0,1,1,Second Upper,Others,Bachelor,Full Time,SOAS  University of London,45,7,22,
18376,invited,24,2,3,0,1,3,Second Upper,Finance,Master,Full Time,Queen Mary University of London,16,4,32,
18379,rejected,23,1,3,0,1,1,Second Lower,Industrial Engineering,Bachelor,Full Time,Others,64,1,4,
18388,invited,24,0,3,0,0,1,Second Upper,Economics,Bachelor,Full Time,University of California  Berkeley (UCB),21,6,24,
18392,invited,24,0,3,1,1,1,Second Upper,Social Work,Bachelor,Full Time,The University of Hong Kong,46,4,27,
18393,invited,25,2,3,0,0,4,First,Others,Master,Full Time,The University of Hong Kong,12,4,18,
18394,invited,22,2,2,1,1,1,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),46,3,23,
18395,rejected,25,2,2,0,0,1,Second Lower,Accounting,Bachelor,Full Time,Singapore Management University,53,5,30,
18397,invited,22,2,2,1,1,2,Second Upper,Business Operations Management,Master,Full Time,Nanyang Technological University  Singapore (NTU),12,2,9,
18398,rejected,22,7,3,0,1,1,Second Lower,Others,Bachelor,Full Time,The University of Hong Kong,46,4,26,
18403,invited,25,2,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),41,3,10,
18412,rejected,44,1,3,1,1,1,First,Mechanical Engineering,Diploma,Full Time,Others,1,1,23,
18414,invited,22,2,3,0,1,1,Second Upper,Others,Bachelor,Full Time,The University of Hong Kong,45,4,12,
18420,rejected,21,2,4,0,1,1,Second Upper,International Business,Bachelor,Full Time,Others,34,3,5,
18426,rejected,28,4,3,0,2,2,Second Lower,Accounting,Master,Full Time,Macquarie University,19,5,72,
18433,invited,21,4,3,1,1,2,First,Business Operations Management,Bachelor,Full Time,City University of Hong Kong,21,7,24,
18434,invited,22,2,4,1,0,1,First,Human Resources Management,Bachelor,Full Time,Others,56,3,18,
18435,rejected,25,1,3,1,1,2,First,Accounting,Post-Grad Diploma,Part Time,The Chinese University of Hong Kong,10,1,6,
18436,invited,23,5,3,0,1,1,Second Upper,Others,Bachelor,Full Time,University of Cambridge,45,4,7,
18437,invited,24,2,3,0,1,2,Pass,Economics,Master,Full Time,University of Cambridge,10,1,3,
18440,Withdrawn,22,2,2,2,1,2,First,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,4,11,
18441,rejected,22,1,2,0,1,1,Third,Finance,Bachelor,Full Time,Singapore Management University,46,2,12,
18444,invited,24,2,3,1,1,1,First,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),48,2,28,
18445,rejected,23,3,3,2,1,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,5,25,
18449,invited,22,2,2,2,1,1,Second Upper,Others,Bachelor,Full Time,University of Oxford,33,4,2,
18451,invited,22,1,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The University of Hong Kong,45,5,15,
18452,rejected,24,0,2,0,0,1,Second Lower,Others,Bachelor,Full Time,National University of Singapore (NUS),45,2,11,
18458,invited,24,2,3,0,2,2,Second Upper,Others,Master,Full Time,University of Cambridge,11,7,22,
18459,invited,23,1,3,1,1,1,Second Upper,Economics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),53,3,37,
18466,invited,21,1,3,1,2,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,45,5,22,
18469,invited,24,6,3,3,1,1,Second Upper,Business Information Systems,Bachelor,Full Time,City University of Hong Kong,26,2,18,
18470,rejected,26,3,2,3,1,3,Pass,Accounting,Master,Full Time,The Hong Kong University of Science and Technology,12,5,40,
18474,invited,21,2,4,2,0,1,Second Upper,Business Administration,Bachelor,Full Time,The University of Hong Kong,45,4,10,
18475,rejected,24,0,3,1,1,1,Second Lower,Business Information Systems,Bachelor,Full Time,National University of Singapore (NUS),45,2,9,
18477,rejected,26,1,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Others,45,3,23,
18478,rejected,23,0,3,0,1,2,Pass,Others,Master,Full Time,Cardiff University,12,1,2,
18480,rejected,26,3,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,The University of Manchester,34,4,40,
18481,rejected,21,4,3,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,12,
18484,rejected,25,1,3,0,1,1,Second Lower,Others,Bachelor,Full Time,The Hong Kong Polytechnic University,16,1,3,
18487,rejected,23,3,2,0,1,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,Others,41,1,4,
18493,rejected,23,1,3,0,1,1,Second Upper,Finance,Bachelor,Full Time,Macquarie University,48,2,14,
18495,rejected,26,1,2,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,Others,66,0,0,
18496,invited,24,1,3,0,2,2,Second Upper,Psychology,Bachelor,Full Time,University of Oxford,35,5,23,
18501,invited,22,1,2,1,0,1,Second Upper,Economics,Bachelor,Full Time,The University of Exeter,34,4,45,
18504,rejected,28,0,2,0,1,2,Pass,Others,Bachelor,Part Time,The University of Edinburgh,45,1,12,
18505,rejected,27,1,2,0,0,1,Pass,Business Administration,Bachelor,Full Time,Others,55,1,23,
18509,invited,23,2,3,2,1,2,First,Economics,Bachelor,Full Time,The University of Hong Kong,45,4,20,
18513,rejected,26,0,3,1,0,2,First,Others,Master,Full Time,The University of Hong Kong,14,4,25,
18514,Withdrawn,22,0,2,1,1,1,Second Upper,Finance,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),46,1,4,
18515,invited,24,0,2,0,0,1,Second Upper,Finance,Bachelor,Full Time,Singapore Management University,46,1,3,
18521,rejected,23,1,3,1,0,1,Second Upper,Mechanical Engineering,Bachelor,Full Time,Others,56,1,29,
18523,invited,21,5,3,2,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,46,2,5,
18524,pending,25,1,4,0,1,1,Second Lower,Others,Bachelor,Full Time,Others,69,1,3,
18525,rejected,22,1,3,0,1,1,Second Lower,English,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,47,
18530,invited,23,0,3,0,1,1,Pass,Economics,Bachelor,Full Time,The University of Western Australia,38,2,6,
18536,invited,24,1,2,1,1,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,1,5,
18537,invited,25,1,2,0,1,1,Pass,Economics,Bachelor,Full Time,Singapore Management University,52,4,19,
18554,invited,25,7,3,1,1,1,First,Sociology,Master,Part Time,The University of Hong Kong,24,1,9,
18555,invited,23,1,3,0,1,2,Second Lower,Others,Master,Full Time,The University of Warwick,13,1,3,
18557,Withdrawn,25,2,2,1,1,1,First,Others,Bachelor,Full Time,Singapore Management University,53,2,6,
18563,invited,23,7,3,11,1,3,Second Upper,Others,Master,Full Time,UCL (University College London),12,7,48,
18565,invited,26,0,3,1,1,3,Second Lower,Mathematics,Bachelor,Full Time,Boston University,44,8,23,
18567,rejected,28,1,2,1,0,2,Second Upper,Finance,Master,Full Time,Singapore Management University,12,3,59,
18568,invited,23,0,4,0,1,2,Second Upper,Management,Bachelor,Full Time,Others,32,1,10,
18571,invited,22,1,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong Polytechnic University,56,4,17,
18572,rejected,22,2,3,0,1,2,Second Lower,Finance,Bachelor,Full Time,The University of Melbourne,38,1,3,
18574,invited,24,1,2,0,1,3,Second Upper,Business Operations Management,Bachelor,Full Time,Singapore Management University,45,3,12,
18575,rejected,23,6,3,3,2,1,Second Upper,Others,Bachelor,Full Time,Others,45,3,32,
18576,invited,25,0,2,0,1,2,First,Information Management,Master,Full Time,New York University (NYU),18,1,15,
18577,invited,21,3,3,1,1,1,First,Finance,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,3,11,
18578,invited,25,1,3,1,1,3,First,Others,Master,Full Time,The University of Hong Kong,9,5,31,
18580,invited,21,1,3,1,1,1,First,Others,Master,Full Time,Imperial College London,57,4,9,
18585,invited,22,2,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Hong Kong University of Science and Technology,57,4,16,
18595,invited,23,3,3,0,1,1,First,Others,Bachelor,Full Time,Columbia University,44,4,83,
18596,invited,21,2,3,0,1,1,First,Economics,Bachelor,Full Time,Brown University,44,4,6,
18597,rejected,25,1,2,0,1,2,Second Lower,Accounting,Bachelor,Full Time,Others,30,0,0,
18598,invited,25,2,3,0,1,2,First,Political Science,Bachelor,Full Time,New York University (NYU),36,3,32,
18600,invited,22,1,3,1,1,2,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,46,2,6,
18602,invited,22,2,3,3,1,1,First,Accounting,Bachelor,Full Time,The University of Hong Kong,45,3,9,
18603,rejected,22,1,3,1,1,1,Second Lower,Economics,Bachelor,Full Time,The University of Nottingham,46,1,3,
18604,invited,24,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,National University of Singapore (NUS),45,2,14,
18608,invited,22,0,2,0,1,1,Pass,Information Management,Bachelor,Full Time,Singapore Management University,47,4,12,
18610,invited,21,1,3,0,0,1,Second Upper,Finance,Bachelor,Full Time,The University of Hong Kong,46,2,6,
18612,rejected,23,2,2,1,1,1,Second Lower,Business Administration,Bachelor,Full Time,Singapore Management University,45,1,6,
18613,invited,24,1,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,45,3,9,
18614,rejected,19,1,3,1,1,1,First,Electrical Engineering,Bachelor,Full Time,Others,44,3,18,
18615,rejected,30,1,2,0,1,2,Pass,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,2,79,
18616,rejected,22,1,4,1,1,1,Second Upper,Others,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,8,
18617,invited,25,0,2,0,1,1,Second Upper,Mechanical Engineering,Bachelor,Full Time,National University of Singapore (NUS),47,1,8,
18629,invited,22,2,3,1,1,1,Second Upper,Marketing,Bachelor,Full Time,The Hong Kong Polytechnic University,44,4,25,
18633,rejected,23,1,3,0,0,1,Second Upper,Others,Bachelor,Full Time,City University of Hong Kong,51,3,25,
18634,invited,21,2,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,45,4,18,
18636,rejected,26,3,2,3,1,1,First,Business Administration,Bachelor,Full Time,Singapore Management University,47,3,14,
18640,rejected,29,0,2,0,0,1,Second Upper,Economics,Master,Full Time,Others,29,1,3,
18645,invited,24,1,4,0,1,1,Pass,Business Operations Management,Bachelor,Full Time,Singapore Management University,52,3,34,
18649,invited,23,2,3,1,1,2,First,Civil Engineering,Bachelor,Full Time,Others,47,4,19,
18651,invited,24,4,6,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),41,5,21,
18652,invited,23,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,University of California  San Diego (UCSD),1,3,20,
18655,rejected,26,3,3,5,1,3,First,Others,Master,Full Time,Others,9,1,14,
18656,rejected,25,0,2,0,0,1,Pass,Mechanical Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),42,1,4,
18664,rejected,21,1,3,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,Others,46,1,2,
18665,invited,21,1,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,City University of Hong Kong,46,5,46,
18669,invited,24,1,3,0,1,2,Second Upper,Management,Master,Full Time,The University of Warwick,13,2,3,
18676,invited,24,4,2,1,0,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,44,4,17,
18685,rejected,25,1,2,0,1,1,Third,Business Administration,Bachelor,Full Time,Singapore Management University,45,2,7,
18686,invited,21,5,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,3,9,
18689,rejected,34,1,3,1,1,5,Second Upper,Economics,Bachelor,Full Time,The University of Manchester,33,4,24,
18696,rejected,22,2,4,1,1,1,Second Lower,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),33,3,14,
18698,invited,25,7,3,1,1,2,Second Upper,Others,Master,Part Time,The University of Hong Kong,20,5,69,
18700,invited,23,1,4,1,1,3,Second Upper,Business Administration,Bachelor,Full Time,Others,34,3,7,
18703,invited,22,2,2,0,1,1,First,Economics,Bachelor,Full Time,McGill University,44,4,19,
18705,rejected,22,1,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,University of Sussex,37,1,3,
18707,invited,21,1,3,0,1,2,Second Upper,Business Administration,Bachelor,Full Time,City University of Hong Kong,45,3,19,
18710,invited,25,1,3,0,1,2,Second Upper,Accounting,Master,Full Time,City University of Hong Kong,13,1,3,
18716,invited,22,1,3,1,1,1,Second Upper,Others,Bachelor,Full Time,University of British Columbia,44,3,4,
18719,invited,21,1,3,0,1,1,Second Upper,Computer Science,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,2,5,
18721,invited,21,1,3,1,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,3,6,
18723,invited,22,3,5,0,1,2,Second Upper,Economics,Bachelor,Full Time,Others,33,3,0,
18725,rejected,21,1,4,0,1,1,Second Upper,Others,Bachelor,Full Time,The Chinese University of Hong Kong,45,5,26,
18728,invited,24,4,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,46,4,16,
18729,invited,22,2,3,1,0,1,Second Upper,Finance,Bachelor,Full Time,The University of Hong Kong,58,7,26,
18730,invited,22,3,5,4,1,1,Second Upper,Accounting,Bachelor,Full Time,Others,48,3,12,
18738,rejected,33,1,3,0,0,1,Second Lower,Others,Bachelor,Full Time,London Metropolitan University,46,1,2,
18743,invited,22,1,2,3,1,2,First,Finance,Master,Full Time,London School of Economics and Political Science (LSE),9,4,23,
18747,rejected,24,2,3,2,1,1,Second Lower,Computer Science,Bachelor,Full Time,The University of Hong Kong,44,2,64,
18750,rejected,27,2,3,2,1,1,Second Lower,Industrial Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,1,31,
18751,rejected,22,2,2,0,1,1,Second Lower,Accounting,Bachelor,Full Time,Singapore Management University,44,3,15,
18753,rejected,25,5,2,4,1,1,First,Finance,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),33,3,22,
18754,rejected,23,1,3,1,1,1,Second Upper,Civil Engineering,Bachelor,Full Time,University of Liverpool,34,1,3,
18755,invited,24,3,4,0,1,1,Second Upper,English,Bachelor,Full Time,The University of Hong Kong,21,4,47,
18759,rejected,25,1,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,National University of Singapore (NUS),47,2,8,
18760,invited,21,2,4,0,1,1,Second Upper,Others,Bachelor,Full Time,University of Cambridge,44,3,12,
18764,invited,24,0,2,1,1,2,Second Upper,Others,Bachelor,Full Time,Others,28,3,56,
18772,rejected,21,3,3,2,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,5,
18773,invited,21,1,2,1,1,1,First,Mechanical Engineering,Bachelor,Full Time,Others,41,1,4,
18778,invited,23,1,4,0,1,1,Second Upper,Finance,Bachelor,Full Time,Singapore Management University,53,3,13,
18787,invited,21,2,3,0,1,1,First,Others,Bachelor,Full Time,Brown University,45,3,5,
18789,rejected,22,4,3,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,51,3,7,
18793,rejected,25,3,3,1,0,2,Third,Business Administration,Bachelor,Full Time,Singapore Management University,44,5,39,
18795,invited,21,1,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,University of British Columbia,44,4,7,
18798,rejected,23,2,3,0,1,1,Second Lower,Civil Engineering,Bachelor,Full Time,The University of Warwick,34,1,7,
18810,rejected,30,0,2,0,0,1,Third,Mechanical Engineering,Bachelor,Full Time,Others,48,3,18,
18814,rejected,27,2,2,1,1,1,Second Lower,Others,Master,Full Time,University of Oxford,47,1,33,
18816,invited,21,3,3,0,1,1,First,Economics,Bachelor,Full Time,Others,45,2,16,
18820,rejected,27,0,2,0,1,1,First,Business Administration,Master,Full Time,Others,25,1,3,
18823,rejected,24,1,3,0,1,2,Second Upper,Others,Master,Full Time,The University of Melbourne,22,2,6,
18824,rejected,23,2,3,0,1,1,Second Lower,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,52,2,7,
18825,invited,22,3,4,0,0,2,Second Upper,Finance,Bachelor,Full Time,City University of Hong Kong,45,2,21,
18830,rejected,28,0,2,1,0,1,Second Upper,Finance,Master,Part Time,Singapore Management University,18,1,38,
18834,invited,21,3,2,1,1,1,First,Civil Engineering,Bachelor,Full Time,National University of Singapore (NUS),47,1,7,
18836,rejected,27,1,2,2,1,1,First,Economics,Bachelor,Full Time,Singapore Management University,41,3,8,
18837,rejected,25,1,2,0,1,1,Second Lower,Marketing,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,4,22,
18839,invited,21,1,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,45,2,7,
18840,rejected,25,2,3,1,0,2,Second Lower,Others,Master,Full Time,City University of Hong Kong,23,3,11,
18841,invited,22,3,2,0,1,1,Second Upper,Finance,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,3,63,
18843,invited,25,0,3,0,1,2,Second Lower,Business Administration,Master,Full Time,Singapore Management University,16,2,9,
18851,invited,22,1,3,0,1,2,First,Business Administration,Bachelor,Full Time,Durham University,33,3,8,
18853,rejected,26,3,4,1,1,1,First,Economics,Bachelor,Full Time,UCL (University College London),33,3,43,
18854,rejected,23,1,3,1,0,1,Pass,Others,Bachelor,Full Time,National University of Singapore (NUS),47,1,3,
18861,invited,24,2,3,0,1,2,Second Upper,Management,Bachelor,Full Time,The University of Manchester,37,4,25,
18864,invited,25,3,2,2,1,2,First,Accounting,Bachelor,Full Time,Singapore Management University,58,6,17,
18866,rejected,23,1,3,1,0,2,Second Lower,Economics,Master,Full Time,City University of Hong Kong,14,1,2,
18873,invited,21,3,3,2,1,1,Second Upper,Others,Bachelor,Full Time,Peking University,46,1,0,
18876,invited,21,1,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,44,3,103,
18882,rejected,19,1,2,1,1,2,Second Upper,Finance,Bachelor,Full Time,Others,14,2,9,
18887,rejected,24,0,2,0,0,1,Third,Business Information Systems,Bachelor,Full Time,Singapore Management University,41,0,0,
18888,invited,24,0,2,1,0,2,First,Accounting,Bachelor,Full Time,Zhejiang University,45,1,7,
18890,rejected,23,0,2,0,1,1,Pass,Statistics,Bachelor,Full Time,National University of Singapore (NUS),43,0,0,
18893,invited,23,6,3,0,3,3,First,Management,Master,Full Time,London School of Economics and Political Science (LSE),22,4,12,
18895,pending,21,1,2,1,1,1,Second Upper,International Business,Bachelor,Full Time,Monash University,37,2,0,
18897,rejected,21,2,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,The Hong Kong University of Science and Technology,46,4,10,
18902,invited,23,3,3,0,1,1,Second Upper,Mathematics,Bachelor,Full Time,University of California  San Diego (UCSD),54,3,12,
