id,status,age,activities num,language num,scholarship,secondary_education num,tertiary_education num,honour,major_of_tertiary_education,qualification_of_tertiary_education,study_mode_of_tertiary_education,university_of_tertiary_education,study time,working_exp num,working_exp total duration_months,
17073,-1,26,2,3,1,1,2,2,22,3,0,35,10,1,28,
17074,1,21,1,2,0,1,1,1,8,2,0,13,9,2,11,
17075,-1,27,2,2,0,1,2,2,0,3,0,42,12,4,48,
17076,1,21,4,3,0,1,1,2,12,2,0,27,45,4,11,
17079,-1,22,0,3,0,1,1,0,3,2,2,13,36,7,120,
17084,-1,27,0,2,0,0,2,4,10,3,0,61,23,0,0,
17089,-1,21,2,2,0,1,1,1,23,2,0,13,47,2,4,
17093,1,21,0,3,3,1,2,1,3,2,0,13,45,3,40,
17100,1,22,2,3,2,1,2,1,10,3,0,67,10,4,7,
17102,1,23,2,2,3,1,1,1,3,2,0,67,51,3,9,
17103,1,21,1,4,1,1,1,1,1,2,0,67,45,3,8,
17104,-1,32,1,3,0,1,2,1,3,3,0,13,24,5,0,
17107,1,23,1,3,1,1,2,1,15,3,0,25,11,3,5,
17108,-1,29,0,3,1,1,3,0,29,1,0,67,32,1,18,
17111,1,21,3,2,0,1,1,2,8,2,0,133,32,4,2,
17116,1,24,2,3,0,0,2,1,0,3,0,33,12,3,11,
17123,-1,26,0,2,0,1,1,2,8,2,0,13,33,2,24,
17124,1,25,0,2,0,1,1,2,3,2,0,121,45,4,43,
17130,-1,29,1,4,0,1,2,2,8,2,0,13,46,4,31,
17133,-1,22,4,3,0,0,1,4,22,2,0,71,29,4,10,
17138,1,24,3,3,1,1,1,2,15,2,0,25,45,5,24,
17141,-1,22,1,3,0,1,1,4,18,2,0,50,48,6,69,
17142,1,22,2,3,1,1,1,2,1,2,0,67,57,4,17,
17144,1,25,0,2,1,0,2,1,10,3,0,76,20,6,19,
17147,-1,25,4,2,1,1,1,1,10,2,0,13,45,4,33,
17150,1,23,1,2,2,1,3,1,10,2,0,108,32,1,0,
17151,-1,21,0,2,0,0,1,2,8,2,0,13,32,0,0,
17152,1,22,1,3,0,1,2,2,15,2,0,78,22,3,7,
17156,-1,28,5,4,0,2,2,1,8,2,0,13,47,5,57,
17162,1,21,2,3,0,1,2,1,22,2,0,114,33,1,2,
17163,1,22,1,3,0,1,1,2,8,2,0,67,44,3,9,
17166,-1,22,1,2,0,1,1,1,23,2,0,13,48,0,0,
17167,1,24,3,3,0,0,2,2,29,2,0,13,45,1,3,
17168,1,21,1,3,3,1,1,1,3,2,0,67,46,5,39,
17170,1,24,2,2,1,1,1,2,15,2,0,136,45,4,12,
17172,-1,23,0,4,0,1,1,1,3,2,0,13,44,3,18,
17175,1,21,4,3,4,1,1,1,10,2,0,67,44,3,14,
17176,1,23,3,2,1,1,2,2,15,3,0,50,12,4,7,
17177,-1,21,1,3,1,1,1,1,14,2,0,13,47,3,9,
17183,-1,26,1,3,1,1,2,2,17,3,0,87,16,1,7,
17184,-1,22,2,3,1,0,1,2,10,2,0,35,46,4,31,
17194,-1,27,0,2,0,1,1,2,3,2,0,13,38,5,14,
17205,-1,25,0,2,0,0,1,2,15,2,1,13,37,1,12,
17206,-1,27,0,3,0,0,2,2,8,2,0,13,58,4,31,
17214,1,22,4,3,1,1,1,2,10,2,0,67,45,3,18,
17215,-1,23,7,4,1,2,2,3,9,2,0,96,35,4,14,
17216,-1,20,1,2,0,1,1,1,10,2,0,69,51,1,11,
17223,-1,26,3,2,1,0,2,2,32,2,0,9,46,3,34,
17224,1,21,2,3,3,1,1,2,10,2,0,67,44,3,8,
17225,1,24,3,2,1,1,1,2,10,3,0,46,20,3,22,
17227,1,23,1,3,2,1,1,2,6,2,0,118,45,2,8,
17231,-1,35,0,3,0,1,2,1,0,3,0,98,16,0,0,
17232,1,21,1,3,2,1,1,2,22,2,0,67,45,2,7,
17234,1,21,1,3,0,1,1,2,33,2,0,67,45,2,7,
17237,1,23,3,2,4,0,2,1,10,2,0,13,45,2,3,
17240,1,23,2,3,1,1,2,1,3,6,0,13,12,4,27,
17254,-1,24,0,3,1,1,2,4,33,3,0,27,15,4,18,
17257,-1,22,1,3,1,1,1,2,22,2,0,35,33,5,24,
17260,-1,24,1,3,0,1,2,2,10,3,0,73,13,1,6,
17263,-1,24,2,3,0,1,1,4,15,2,0,67,46,6,27,
17269,1,23,2,2,0,1,1,1,15,2,0,13,33,2,20,
17271,1,21,2,3,3,1,1,1,0,2,0,27,45,4,13,
17272,-1,22,6,3,0,1,1,4,12,2,0,67,58,5,20,
17274,-1,22,2,3,1,0,1,2,10,2,0,35,44,4,13,
17276,-1,24,3,3,0,2,1,4,0,2,0,20,37,0,0,
17279,-1,25,0,3,0,0,1,4,3,2,0,13,47,4,27,
17291,-1,23,1,3,1,1,2,1,21,3,0,13,14,2,15,
17299,1,23,2,2,0,0,2,1,28,3,0,67,9,3,13,
17317,-1,22,0,3,0,1,1,4,1,2,0,13,34,1,3,
17319,-1,29,2,3,1,1,2,0,3,3,0,27,12,4,76,
17321,-1,25,0,3,0,1,4,1,10,3,0,13,28,4,35,
17326,1,24,1,3,1,2,2,2,10,2,0,50,22,3,15,
17331,1,25,0,3,0,0,2,2,8,2,0,80,37,3,21,
17334,-1,21,0,3,0,1,1,2,3,2,0,13,45,3,6,
17337,1,22,2,2,0,1,2,1,10,3,0,128,12,2,9,
17341,1,21,1,3,0,1,1,2,3,2,0,67,44,3,5,
17343,-1,31,3,3,0,1,2,1,3,3,0,112,26,5,54,
17345,1,23,2,3,0,2,2,2,15,2,0,0,33,3,17,
17346,-1,30,0,2,2,0,3,3,19,2,0,13,21,1,23,
17348,-1,28,1,4,0,1,1,1,3,3,0,91,21,2,29,
17349,-1,24,1,3,0,1,1,2,22,2,0,13,55,3,13,
17350,-1,26,1,2,0,0,2,2,8,3,0,9,13,4,26,
17356,-1,25,1,3,1,1,2,0,0,2,0,70,17,1,3,
17357,1,24,2,3,1,0,2,2,18,3,0,50,14,2,7,
17361,-1,21,2,2,0,1,1,2,3,2,0,13,46,3,30,
17363,1,24,3,2,0,1,2,1,10,2,0,13,33,2,7,
17364,1,22,3,3,0,2,1,2,22,2,0,0,33,2,5,
17365,1,22,2,3,2,1,1,1,1,2,0,27,45,4,3,
17366,1,23,2,3,0,0,2,2,8,3,0,61,10,1,3,
17371,1,22,2,3,0,1,1,1,22,2,0,0,34,0,0,
17374,-1,25,0,5,0,0,1,4,3,2,0,13,36,0,0,
17375,1,22,3,3,3,0,1,2,3,2,0,27,44,4,11,
17378,1,21,3,3,0,1,2,2,8,2,0,28,20,2,3,
17381,-1,26,2,3,4,1,2,1,8,3,0,27,9,7,46,
17391,1,25,1,3,1,1,2,1,0,2,0,13,46,2,21,
17392,1,24,3,5,0,1,2,2,8,3,0,27,10,5,38,
17393,1,22,0,3,0,0,1,4,3,2,0,80,34,0,0,
17394,1,22,1,3,1,1,1,2,8,2,0,67,56,4,13,
17399,-1,22,0,3,0,1,1,4,23,2,0,13,41,1,6,
17401,-1,29,3,3,0,1,2,0,22,3,0,26,17,2,5,
17405,1,24,3,3,0,1,1,2,15,2,0,25,1,6,31,
17408,-1,31,1,3,1,2,2,2,3,3,0,27,16,4,79,
17410,-1,22,1,3,1,1,1,1,3,2,0,13,57,4,8,
17411,1,21,2,4,2,1,1,1,12,2,0,50,22,4,18,
17413,1,22,1,3,0,1,1,4,28,2,0,27,47,3,12,
17414,-1,33,1,2,0,1,1,2,0,3,0,13,19,1,3,
17415,-1,22,1,3,0,1,1,4,8,2,0,13,23,0,0,
17417,-1,43,0,2,0,1,1,1,11,2,0,13,60,1,220,
17419,1,22,2,3,0,1,2,2,15,2,0,96,45,3,33,
17421,-1,24,0,3,0,1,1,0,8,2,2,13,28,1,23,
17425,-1,43,0,2,0,1,1,1,11,2,0,13,58,1,221,
17431,-1,24,0,3,0,1,2,0,8,4,0,13,23,0,0,
17438,-1,30,0,3,0,1,2,1,22,2,0,130,69,1,7,
17443,-1,22,2,4,0,0,1,2,15,2,0,35,56,4,14,
17446,1,22,5,2,1,1,1,2,8,2,0,96,46,1,3,
17447,-1,31,0,2,0,0,1,2,2,2,0,18,45,0,0,
17450,1,24,2,3,0,1,1,2,3,2,0,27,39,4,31,
17454,-1,28,0,3,1,0,2,1,3,2,0,74,45,2,9,
17456,1,24,2,4,0,1,1,2,8,2,0,27,45,4,25,
17467,1,22,3,3,3,1,2,2,15,2,0,67,46,4,7,
17472,-1,22,1,2,1,1,1,0,32,2,0,13,48,1,4,
17476,1,21,0,5,0,1,1,2,12,2,0,27,45,1,0,
17487,-1,21,7,3,1,1,1,1,10,2,0,13,22,5,39,
17493,-1,25,1,2,0,1,1,1,29,2,0,69,45,1,32,
17498,1,21,2,2,2,1,1,2,10,2,0,35,45,2,5,
17499,-1,28,0,2,0,0,1,1,32,3,0,96,19,0,0,
17500,-1,33,0,3,0,1,1,2,10,2,1,13,45,10,190,
17502,-1,27,0,3,0,0,2,2,8,2,0,13,16,1,23,
17509,-1,26,1,2,1,1,2,1,0,3,2,96,23,2,43,
17510,1,24,1,2,1,2,1,2,8,2,0,9,46,1,4,
17515,1,23,3,3,0,1,1,2,15,2,0,9,35,4,10,
17521,1,24,2,2,1,1,1,1,15,2,0,9,41,4,16,
17523,1,23,1,4,0,2,1,2,8,3,0,119,44,2,1,
17525,-1,26,0,3,0,0,1,0,12,3,0,117,13,1,12,
17526,1,25,2,4,0,1,2,2,17,3,0,119,16,2,20,
17528,1,23,3,3,1,0,1,2,8,2,0,9,45,3,12,
17531,1,24,1,2,1,1,2,2,10,2,0,9,41,5,16,
17532,-1,27,0,2,0,0,1,2,8,3,0,13,16,0,0,
17534,1,26,2,2,1,1,2,0,8,2,0,93,46,2,71,
17539,1,21,6,2,1,1,1,2,8,2,0,9,46,2,8,
17541,1,24,2,2,3,1,2,1,10,2,0,9,45,4,38,
17542,1,24,2,3,1,1,2,1,8,0,0,104,12,8,39,
17548,-1,26,1,4,0,1,1,2,8,2,0,67,57,3,50,
17554,1,22,1,3,1,1,1,2,8,2,0,19,45,3,17,
17555,1,21,2,3,2,1,3,2,1,2,0,35,47,3,11,
17559,-1,25,1,3,0,1,1,1,17,2,1,117,29,3,43,
17560,1,23,1,3,0,0,2,1,22,2,0,13,45,4,9,
17570,1,23,2,2,1,1,3,1,0,3,0,9,53,4,14,
17573,1,22,2,3,8,1,1,1,8,2,0,25,57,3,16,
17575,1,24,0,2,0,1,1,2,22,2,0,43,45,1,10,
17577,-1,28,0,2,0,0,1,2,9,2,0,9,47,1,24,
17579,1,22,1,2,0,1,1,1,10,2,0,16,44,4,9,
17581,1,20,8,3,1,1,1,1,10,2,0,56,31,2,6,
17583,-1,22,1,3,0,0,1,2,10,2,0,39,51,1,12,
17586,-1,33,2,2,0,0,1,0,3,3,1,101,30,1,28,
17591,-1,25,1,2,0,1,1,4,26,2,0,9,42,2,15,
17593,-1,26,1,4,0,1,2,2,12,2,0,13,34,2,14,
17594,-1,25,2,2,2,1,1,4,3,2,0,96,55,3,12,
17597,1,21,3,2,3,1,1,0,22,2,0,13,37,4,20,
17599,1,24,1,2,0,0,2,1,28,3,0,96,18,3,7,
17600,1,24,1,3,1,1,2,1,22,2,0,13,45,2,8,
17608,-1,22,0,3,0,1,1,0,8,2,0,13,32,3,25,
17610,1,22,3,2,0,1,1,1,8,2,0,13,33,3,8,
17612,1,22,1,3,0,1,3,2,8,2,0,67,57,4,8,
17622,1,21,2,3,0,1,1,2,15,2,0,67,45,3,9,
17628,-1,38,1,3,0,1,1,2,8,2,0,13,45,5,131,
17630,-1,22,2,4,1,1,1,3,15,2,0,136,46,1,8,
17632,-1,25,2,3,0,1,2,0,10,3,0,13,11,4,14,
17636,1,22,1,3,2,1,1,2,15,2,0,67,45,4,10,
17645,1,24,3,2,2,1,1,2,15,2,0,9,41,4,25,
17647,1,23,4,3,0,2,2,2,17,3,0,0,12,3,9,
17652,1,24,1,2,0,0,1,2,22,2,0,9,46,1,3,
17657,-1,27,2,2,0,1,2,2,1,3,0,27,14,4,33,
17665,1,23,1,2,0,1,1,1,15,2,0,99,33,1,4,
17670,-1,24,0,3,0,1,2,2,8,2,0,13,50,1,1,
17671,-1,26,1,2,2,1,1,1,8,2,0,96,46,3,63,
17679,-1,25,1,3,0,1,1,2,3,3,0,35,11,1,2,
17681,1,22,1,3,1,1,1,1,15,2,0,102,53,4,13,
17688,1,23,0,3,0,1,2,2,8,3,0,87,12,4,10,
17689,1,22,1,3,0,2,2,4,3,2,0,103,18,2,2,
17690,-1,23,2,4,1,1,1,4,7,2,0,96,46,2,7,
17694,1,22,2,3,0,1,2,4,27,2,0,87,34,3,2,
17695,-1,28,1,3,0,1,1,2,10,2,0,38,25,2,42,
17696,1,24,1,2,0,1,1,2,8,2,0,114,37,2,13,
17697,1,22,2,3,2,1,1,2,15,2,0,96,45,2,4,
17702,1,23,3,3,0,1,1,1,22,2,0,27,45,3,13,
17707,1,23,1,2,1,1,2,2,0,3,0,9,18,0,0,
17709,1,21,2,2,0,1,1,1,32,2,0,9,47,2,9,
17719,1,22,1,3,1,1,1,2,4,2,0,97,21,2,32,
17721,-1,23,0,2,2,0,2,1,3,2,0,13,45,3,7,
17722,1,24,3,3,0,1,1,2,3,2,0,67,63,3,29,
17724,1,22,0,3,0,1,2,1,10,3,0,119,12,0,0,
17733,1,23,1,2,0,1,2,1,10,3,0,119,12,2,7,
17734,-1,27,1,3,1,1,1,2,0,3,0,77,12,1,18,
17739,1,22,3,3,1,1,2,2,8,3,0,119,12,2,16,
17747,1,21,3,3,2,1,1,2,15,2,0,67,45,5,41,
17748,1,23,1,3,1,1,2,0,8,3,0,67,12,2,11,
17750,1,23,0,3,0,1,1,2,8,2,0,32,28,1,4,
17767,-1,28,1,2,0,1,1,0,1,2,0,13,61,3,57,
17769,1,22,2,4,0,1,1,2,28,2,0,27,32,3,11,
17770,-1,22,2,3,1,1,1,2,3,2,0,13,56,3,24,
17777,-1,23,3,4,0,1,1,3,8,2,0,9,41,4,13,
17788,1,21,1,2,0,1,1,1,3,2,0,19,45,3,14,
17791,1,22,4,3,2,0,1,2,15,2,0,50,48,4,9,
17794,1,21,4,3,1,1,2,2,29,2,0,50,45,6,49,
17802,1,21,1,3,0,1,3,1,10,2,0,67,45,3,7,
17805,1,25,0,3,3,1,2,2,33,2,0,67,45,3,13,
17806,1,24,1,2,1,1,2,1,1,0,0,13,35,2,6,
17808,-1,25,0,3,0,0,4,1,8,2,0,13,37,4,61,
17809,1,24,1,3,1,1,2,2,22,2,0,101,34,1,4,
17811,1,22,0,3,0,1,2,2,10,2,0,27,44,3,9,
17817,1,22,4,3,0,1,1,1,8,2,0,9,46,2,7,
17819,-1,24,0,2,0,1,1,1,15,2,0,13,37,2,38,
17827,-1,24,2,2,0,1,2,1,1,3,0,54,11,3,11,
17829,-1,29,1,3,1,1,3,1,3,3,0,35,12,3,67,
17832,1,25,0,3,0,1,2,2,29,2,0,79,33,1,38,
17834,1,20,1,2,2,1,1,1,18,2,0,27,47,3,9,
17837,1,22,4,2,1,1,1,2,8,2,0,9,46,3,8,
17842,1,20,3,4,1,1,1,1,22,2,0,133,32,5,21,
17843,1,22,2,4,0,1,1,2,8,2,0,50,59,3,13,
17850,-1,26,0,3,0,0,1,2,3,3,0,77,16,0,0,
17851,-1,24,2,4,3,0,1,1,3,2,0,13,52,2,5,
17860,1,21,0,3,0,1,1,1,22,2,0,27,41,2,6,
17861,-1,24,3,2,1,1,2,1,3,0,0,13,13,3,17,
17863,-1,22,0,3,0,0,1,3,22,2,0,61,37,2,4,
17869,1,22,0,2,0,0,1,1,22,2,0,96,45,4,19,
17874,-1,22,2,2,1,1,2,1,8,3,0,13,22,2,3,
17876,1,24,3,3,1,2,1,2,8,2,0,96,46,4,13,
17888,1,21,2,3,1,1,1,2,12,2,0,13,25,1,3,
17894,-1,21,1,3,0,1,1,4,18,2,0,13,45,2,10,
17895,-1,27,1,3,0,1,2,2,19,3,0,69,16,5,43,
17903,1,22,2,2,1,1,1,0,18,2,0,136,57,4,17,
17905,-1,23,1,2,0,1,1,0,12,2,0,13,55,1,1,
17907,1,23,3,3,1,1,2,2,8,2,0,50,47,4,36,
17908,-1,24,1,2,1,1,1,2,8,2,0,96,48,5,48,
17917,-1,24,0,3,0,1,2,1,1,3,0,127,15,3,26,
17920,-1,27,1,3,1,1,2,1,22,3,0,115,23,1,1,
17930,1,21,2,3,0,0,1,2,17,2,0,50,47,3,10,
17933,-1,22,3,3,3,1,2,1,10,2,0,35,50,5,12,
17935,-1,25,0,3,0,1,2,0,8,2,0,13,37,3,30,
17939,1,21,4,4,1,1,2,2,15,2,0,25,47,3,5,
17940,1,25,3,2,0,1,1,1,9,2,0,9,45,6,14,
17943,1,24,2,3,0,1,1,2,8,2,0,107,45,4,26,
17955,1,24,1,3,0,1,2,1,8,2,0,101,33,4,19,
17956,-1,24,4,3,0,0,1,3,11,2,0,96,47,3,10,
17957,-1,27,1,3,0,1,2,2,27,2,0,111,46,3,20,
17958,1,25,3,3,1,1,1,2,6,2,0,67,33,2,21,
17959,1,23,4,2,1,1,1,2,15,2,0,9,48,4,21,
17964,1,25,2,3,2,1,1,2,3,2,0,136,41,4,39,
17966,-1,26,0,2,0,0,2,0,8,3,0,80,17,1,3,
17970,1,23,4,4,2,1,1,2,15,2,0,35,44,3,5,
17972,1,22,2,3,1,1,1,2,22,2,0,67,58,3,15,
17973,-1,22,1,3,0,2,1,4,7,2,0,80,34,1,2,
17976,1,21,6,5,0,1,1,2,15,2,0,67,33,5,22,
17978,1,24,1,2,0,1,1,2,10,2,0,103,46,2,15,
17985,1,22,2,3,0,1,1,2,3,2,0,96,45,4,18,
17986,1,23,2,3,0,1,2,1,3,3,0,136,11,2,12,
17988,1,24,0,3,1,1,2,2,2,2,0,130,39,3,20,
17990,-1,25,1,3,1,0,1,1,23,3,0,13,12,1,3,
17995,1,21,3,3,0,0,1,2,8,2,0,45,34,4,9,
17998,-1,27,2,4,0,1,2,2,15,2,0,27,45,4,58,
17999,-1,23,4,3,1,1,1,1,33,2,0,13,45,10,82,
18003,1,23,2,4,2,1,2,1,1,3,0,87,12,3,28,
18004,-1,23,3,3,0,2,1,2,27,2,0,73,34,4,13,
18013,1,23,5,3,1,0,2,1,18,3,0,50,13,7,16,
18014,1,23,1,3,0,1,2,2,5,2,0,98,4,3,9,
18015,-1,23,0,3,0,1,1,4,27,2,0,123,34,4,17,
18021,1,22,3,3,1,0,2,2,14,2,0,50,44,2,12,
18034,-1,27,0,2,0,0,1,1,28,2,0,9,45,0,0,
18039,1,25,3,2,0,1,3,1,0,3,0,13,16,1,15,
18042,-1,32,6,3,1,1,3,3,29,2,0,113,24,8,113,
18054,1,21,2,2,1,1,1,2,11,2,0,96,45,1,5,
18055,-1,27,0,3,0,1,1,1,8,2,0,13,51,0,0,
18061,1,22,3,3,0,1,1,2,5,2,0,67,56,4,19,
18062,1,21,2,3,2,1,2,1,1,2,0,27,45,4,7,
18070,-1,28,1,2,0,1,2,2,0,3,0,0,27,3,39,
18071,-1,25,1,2,0,2,1,4,11,2,0,96,53,5,18,
18075,1,21,2,3,5,1,1,2,12,2,0,27,45,5,28,
18078,1,22,1,3,3,1,1,2,22,2,0,67,57,4,19,
18081,-1,24,1,2,0,1,2,2,3,3,0,13,14,2,8,
18084,-1,23,1,2,0,0,1,2,8,2,0,13,45,2,0,
18088,1,21,2,3,0,1,1,0,3,2,0,95,44,2,2,
18089,1,25,1,2,1,0,2,2,19,3,0,87,12,1,3,
18093,-1,21,1,3,0,1,1,2,8,2,0,35,46,4,14,
18096,-1,25,1,2,0,1,1,0,8,2,0,10,28,2,32,
18097,1,22,1,3,0,1,1,1,11,2,0,13,45,2,15,
18106,-1,29,0,2,0,0,1,4,11,2,0,9,46,5,74,
18110,1,22,3,3,0,3,1,2,27,2,0,50,46,6,9,
18114,1,23,2,2,2,1,1,2,22,2,0,67,47,2,6,
18116,1,23,0,3,4,1,1,2,22,2,0,67,55,4,14,
18118,-1,25,1,3,0,0,2,4,12,2,0,13,45,1,3,
18124,-1,28,0,2,0,0,3,1,19,3,2,13,51,0,0,
18125,-1,26,0,3,0,0,2,0,11,3,0,61,22,7,58,
18126,1,22,4,3,1,1,1,2,22,2,0,136,44,3,12,
18132,-1,22,1,3,0,1,1,4,8,2,0,13,65,2,36,
18136,1,22,2,3,0,1,1,2,33,2,0,27,45,5,29,
18141,1,22,0,2,1,1,1,4,16,2,0,136,45,3,9,
18144,1,22,1,2,0,0,1,2,18,2,0,136,45,2,10,
18156,1,25,2,2,1,1,1,1,3,2,0,136,45,5,54,
18163,1,23,3,2,1,1,1,2,12,2,0,27,45,2,6,
18164,-1,22,3,3,1,2,1,1,1,2,0,35,34,3,6,
18167,-1,21,5,3,5,1,1,1,1,2,0,35,46,4,11,
18168,1,22,1,2,0,1,3,2,5,2,0,9,45,3,12,
18172,1,22,2,2,0,1,2,2,22,3,0,27,11,1,1,
18180,1,24,1,3,0,1,1,2,27,2,0,136,45,3,4,
18183,1,21,3,3,2,1,1,2,22,2,0,67,45,5,13,
18184,1,23,1,2,0,0,1,2,8,2,0,9,47,2,8,
18188,-1,24,1,3,0,3,1,4,8,2,0,50,51,1,1,
18189,1,24,0,3,0,1,1,2,11,2,0,96,45,1,5,
18190,-1,36,0,2,2,1,2,0,3,3,2,9,24,4,120,
18191,1,25,1,4,1,1,1,2,3,2,0,136,33,3,12,
18192,1,23,2,2,2,1,3,0,27,2,0,13,45,2,6,
18196,1,23,1,3,2,1,1,1,17,2,0,50,37,4,12,
18199,-1,26,0,3,0,1,1,3,5,2,0,13,33,0,0,
18200,1,22,0,3,0,1,2,4,8,2,0,25,23,3,12,
18202,-1,26,5,3,0,2,1,2,3,2,0,13,44,2,8,
18209,1,24,0,3,0,0,2,2,3,2,0,67,47,4,10,
18210,1,22,1,2,0,1,2,2,12,2,0,20,25,5,16,
18216,1,26,1,3,0,1,1,1,15,2,0,9,35,3,76,
18224,1,22,1,4,0,1,1,2,32,3,0,119,56,3,58,
18225,-1,26,3,3,2,1,1,4,28,2,0,96,47,3,23,
18233,1,24,2,3,0,0,2,2,27,2,0,57,34,2,14,
18236,-1,21,1,3,1,1,2,2,8,2,0,35,45,2,10,
18238,-1,28,2,2,0,1,2,0,29,3,0,13,110,1,8,
18243,1,24,1,3,0,1,1,2,22,2,0,136,45,1,5,
18244,1,25,0,2,0,1,1,2,0,2,0,101,34,3,32,
18246,-1,27,1,2,0,0,1,2,1,3,0,40,6,1,13,
18249,1,24,3,4,1,1,1,2,22,2,0,96,53,3,13,
18250,1,23,0,3,0,1,1,2,3,2,0,76,44,3,9,
18256,1,21,3,3,0,1,1,2,18,2,0,67,46,3,14,
18258,-1,27,0,3,0,2,1,2,9,2,0,33,33,0,0,
18261,-1,26,2,3,0,1,2,4,15,2,0,13,17,2,35,
18262,1,23,1,2,1,1,2,4,33,2,0,136,47,3,13,
18263,-1,22,2,2,0,1,1,4,0,2,0,13,48,2,22,
18266,-1,25,3,2,2,1,2,1,8,2,0,96,41,4,34,
18269,1,22,1,2,1,1,1,1,11,3,0,9,8,1,14,
18270,1,24,0,3,1,1,2,1,15,3,0,25,12,1,3,
18277,-1,24,1,3,0,0,1,2,22,2,0,35,45,4,12,
18278,-1,22,2,3,2,1,1,2,10,2,0,35,51,4,15,
18282,-1,24,1,2,1,1,1,4,11,2,0,9,33,2,8,
18285,1,24,2,3,2,1,2,2,8,2,0,13,46,0,0,
18286,-1,26,0,3,0,1,1,2,18,2,0,13,54,0,0,
18293,-1,26,2,4,1,1,1,2,8,2,0,9,42,2,31,
18295,1,24,3,2,0,1,2,2,8,3,0,13,34,6,10,
18297,-1,27,1,2,0,1,2,1,0,3,0,13,17,1,0,
18298,1,23,1,3,0,1,1,2,22,2,0,136,53,2,10,
18302,-1,28,1,2,0,0,2,2,5,3,0,96,16,4,66,
18305,1,21,3,3,0,1,1,2,8,2,0,25,45,3,12,
18316,-1,23,4,3,0,3,1,2,12,2,0,13,33,4,68,
18321,1,21,6,2,0,1,1,2,23,2,0,63,33,3,0,
18323,-1,26,1,2,0,1,1,2,3,2,0,96,53,3,57,
18324,1,22,0,3,0,0,1,1,8,2,0,13,45,0,0,
18328,1,21,2,3,1,1,1,2,15,2,0,50,46,2,11,
18332,1,21,1,3,0,0,1,2,22,2,0,67,44,3,9,
18339,1,25,3,3,2,2,2,2,27,3,0,50,33,2,10,
18344,-1,26,2,3,2,1,2,2,8,0,0,13,23,2,28,
18349,1,21,5,3,2,2,1,2,27,2,0,0,34,5,36,
18352,-1,22,2,2,0,1,1,4,6,2,0,35,46,2,6,
18354,1,23,1,3,1,1,2,2,22,3,0,96,18,4,17,
18357,1,21,2,3,1,1,1,2,10,2,0,67,45,2,7,
18358,1,25,0,2,0,1,1,2,16,3,0,13,13,0,0,
18359,-1,33,0,2,1,0,2,2,33,3,0,60,12,0,0,
18372,1,21,8,2,0,1,1,1,23,2,0,106,33,10,22,
18373,-1,23,1,2,0,1,1,2,8,2,0,65,45,2,17,
18374,-1,23,2,2,0,1,1,2,8,2,0,104,45,7,22,
18376,1,24,2,3,0,1,3,2,10,3,0,122,16,4,32,
18379,-1,23,1,3,0,1,1,4,28,2,0,13,64,1,4,
18388,1,24,0,3,0,0,1,2,22,2,0,28,21,6,24,
18392,1,24,0,3,1,1,1,2,31,2,0,67,46,4,27,
18393,1,25,2,3,0,0,4,1,8,3,0,67,12,4,18,
18394,1,22,2,2,1,1,1,2,15,2,0,9,46,3,23,
18395,-1,25,2,2,0,0,1,4,15,2,0,136,53,5,30,
18397,1,22,2,2,1,1,2,2,17,3,0,9,12,2,9,
18398,-1,22,7,3,0,1,1,4,8,2,0,67,46,4,26,
18403,1,25,2,2,0,1,1,2,22,2,0,9,41,3,10,
18412,-1,44,1,3,1,1,1,1,11,0,0,13,1,1,23,
18414,1,22,2,3,0,1,1,2,8,2,0,67,45,4,12,
18420,-1,21,2,4,0,1,1,2,1,2,0,13,34,3,5,
18426,-1,28,4,3,0,2,2,4,15,3,0,39,19,5,72,
18433,1,21,4,3,1,1,2,1,17,2,0,50,21,7,24,
18434,1,22,2,4,1,0,1,1,19,2,0,13,56,3,18,
18435,-1,25,1,3,1,1,2,1,15,5,2,35,10,1,6,
18436,1,23,5,3,0,1,1,2,8,2,0,133,45,4,7,
18437,1,24,2,3,0,1,2,0,22,3,0,133,10,1,3,
18441,-1,22,1,2,0,1,1,3,10,2,0,136,46,2,12,
18444,1,24,2,3,1,1,1,1,8,2,0,9,48,2,28,
18445,-1,23,3,3,2,1,1,4,11,2,0,96,45,5,25,
18449,1,22,2,2,2,1,1,2,8,2,0,63,33,4,2,
18451,1,22,1,3,0,1,1,2,3,2,0,67,45,5,15,
18452,-1,24,0,2,0,0,1,4,8,2,0,96,45,2,11,
18458,1,24,2,3,0,2,2,2,8,3,0,133,11,7,22,
18459,1,23,1,3,1,1,1,2,22,2,0,9,53,3,37,
18466,1,21,1,3,1,2,1,2,15,2,0,67,45,5,22,
18469,1,24,6,3,3,1,1,2,18,2,0,50,26,2,18,
18470,-1,26,3,2,3,1,3,0,15,3,0,27,12,5,40,
18474,1,21,2,4,2,0,1,2,3,2,0,67,45,4,10,
18475,-1,24,0,3,1,1,1,4,18,2,0,96,45,2,9,
18477,-1,26,1,2,0,1,1,2,8,2,0,13,45,3,23,
18478,-1,23,0,3,0,1,2,0,8,3,0,114,12,1,2,
18480,-1,26,3,3,0,1,1,4,22,2,0,101,34,4,40,
18481,-1,21,4,3,1,1,1,2,3,2,0,35,46,3,12,
18484,-1,25,1,3,0,1,1,4,8,2,0,25,16,1,3,
18487,-1,23,3,2,0,1,1,4,11,2,0,13,41,1,4,
